product_id,product_name,product_category,manufacturing_city,size,weight_kg,retail_price,cost_price,sku_code,supplier,is_active,stock_quantity
676843,Wireless Headphones Max,Electronics,Detroit,L,5.02,499.99,207.02,SKU-23080,QualityGoods Corp,0,1056
361989,Stuffed Animal Max,Toys & Games,Shanghai,XL,3.85,124.99,47.09,SKU-45962,FastShip Ltd,0,989
199326,Gym Gloves Plus,Sports,Shanghai,XS,0.53,39.99,16.11,SKU-53944,PrimeMaterials GmbH,1,1557
584487,Wool Blazer Standard,Apparel,LOS ANGELES,L,1.07,49.99,15.67,SKU-63329,Global Supply Co.,1,410
206857,,Home & Garden,Los Angeles,L,3.72,39.99,13.39,SKU-75516,VALUECHAIN PARTNERS,1,1457
942946,Slim Fit Jeans Mini,Apparel,Warsaw,XXL,1.47,499.99,158.06,SKU-62706,TechParts Asia,1,1394
932369,Facial Cleanser Lite,Beauty,Bangalore,XL,2.52,199.99,52.57,SKU-70912,Global Supply Co.,Yes,1740
246583,Stainless Steel Pan Ultra,Home & Garden,Chicago,L,1.7,39.99,15.13,SKU-67537,Global Supply Co.,1,1607
227352,,Toys & Games,Tokyo,M,2.58,299.99,94.14,SKU-64538,FastShip Ltd,1,1204
112537,Cycling Helmet Ultra,Sports,Mexico City,XL,1.8,399.99,165.93,SKU-19335,ValueChain Partners,Yes,1723
164664,Leather Belt Elite,Apparel,Seoul,M,4.97,499.99,167.07,SKU-86607,FastShip Ltd,1,1073
970708,Car Phone Mount Plus,Automotive,Seoul,M,2.75,19.99,8.78,SKU-54345,qualitygoods corp,1,321
918895,Spice Rack Pro,Home & Garden,shanghai,L,3.17,39.99,15.93,SKU-26940,PrimeMaterials GmbH,1,1522
333086,Dash Cam Pro,Automotive,Shanghai,M,2.28,74.99,34.21,SKU-45123,TechParts Asia,1,1106
237064,Puzzle 1000pc Lite,Toys & Games,Seoul,L,3.23,39.99,15.83,SKU-83989,FastShip Ltd,1,535
307757,Beanie Hat Basic,Apparel,Chicago,One Size,2.87,89.99,29.98,SKU-62311,QualityGoods Corp,0,68
963684,Olive Oil Extra Virgin Elite,Grocery,Detroit,One Size,0.9,19.99,12.97,SKU-13799,FastShip Ltd,Yes,1031
490321,Dumbbell Set Lite,Sports,Warsaw,L,2.53,59.99,21.9,SKU-22639,EcoSource LLC,1,915
819622,Rice Cakes Max,Grocery,Berlin,L,1.63,24.99,13.72,SKU-73430,MegaManufacture Inc,1,760
760914,Bluetooth Speaker Standard,Electronics,Shenzhen,M,6.91,49.99,20.87,SKU-15113,ValueChain Partners,1,1122
776001,Matte Lipstick Basic,Beauty,Guangzhou,,4.44,99.99,27.33,SKU-84480,QualityGoods Corp,0,1857
188121,Mechanical Keyboard Ultra,Electronics,Seoul,,3.02,49.99,20.39,SKU-30090,Global Supply Co.,1,709
710610,Smart Watch Mini,Electronics,Istanbul,L,5.84,199.99,92.18,SKU-22393,TechParts Asia,1,826
714590,Oxford Shirt Basic,Apparel,Ho Chi Minh City,One Size,0.15,149.99,48.74,SKU-68962,PrimeMaterials GmbH,1,207
371393,Motor Oil 5W-30 Standard,Automotive,Chicago,M,5.46,29.99,14.82,SKU-65334,TechParts Asia,1,814
952227,Resistance Bands Plus,Sports,Chennai,L,0.69,299.99,132.26,SKU-50163,EcoSource LLC,1,1955
178629,Floral Sundress Standard,Apparel,Shenzhen,L,3.63,89.99,27.5,SKU-53398,PrimeMaterials GmbH,Yes,897
122859,Smart Watch Premium,Electronics,Tokyo,S,3.57,199.99,92.56,SKU-19843,PrimeMaterials GmbH,1,1215
167603,Stuffed Animal Pro,Toys & Games,Berlin,S,3.44,124.99,46.07,SKU-73330,QualityGoods Corp,FALSE,1997
307356,Running Shoes Elite,Sports,Shenzhen,XL,3.18,24.99,11.03,SKU-71171,Global Supply Co.,0,1957
777366,Graphic Tee Ultra,Apparel,Berlin,One Size,0.9,124.99,31.92,SKU-15258,ValueChain Partners,No,1395
564971,Smart Watch Pro,Electronics,Detroit,L,3.38,124.99,54.43,SKU-26899,MegaManufacture Inc,1,25
948611,Coconut Water Ultra,Grocery,Bangalore,M,2.08,89.99,61.49,SKU-29997,MegaManufacture Inc,1,506
235047,Poetry Collection Premium,Books,Shanghai,,2.85,29.99,10.55,SKU-97225,QualityGoods Corp,Yes,147
196446,Almond Butter Plus,Grocery,ISTANBUL,XL,1.23,149.99,82.8,SKU-36953,MegaManufacture Inc,1,860
969642,Foam Roller Elite,Sports,Mexico City,L,0.5,19.99,8.17,SKU-82760,TechParts Asia,1,377
948179,"Tablet 10"" Ultra",Electronics,,M,7.13,399.99,199.32,SKU-10550,MegaManufacture Inc,1,1539
447655,Mechanical Keyboard Elite,Electronics,Tokyo,L,1.6,19.99,7.91,SKU-42975,,1,979
228479,Nail Polish Set Premium,Beauty,Mexico City,XL,1.55,34.99,7.45,SKU-55876,MegaManufacture Inc,1,64
144770,"Tablet 10"" Pro",Electronics,Mexico City,M,7.78,49.99,23.76,SKU-40146,PrimeMaterials GmbH,1,728
583388,USB-C Hub Max,Electronics,Chennai,S,3.17,299.99,138.94,SKU-50020,FastShip Ltd,1,1933
153097,Spice Rack Max,Home & Garden,Shenzhen,S,0.99,9.99,3.26,SKU-69259,EcoSource LLC,1,802
276149,Graphic Tee Ultra,Apparel,Warsaw,,0.63,39.99,13.64,SKU-76165,MegaManufacture Inc,1,628
701761,Graphic Tee Premium,Apparel,,L,2.75,399.99,122.13,SKU-31255,TechParts Asia,1,596
554197,Eye Cream Basic,Beauty,Chennai,XXL,1.94,24.99,6.55,SKU-67727,FastShip Ltd,1,1843
961599,Vitamin C Serum Standard,Beauty,Los Angeles,XS,1.04,74.99,18.07,SKU-70351,QualityGoods Corp,1,278
859620,Cotton Bath Towel Plus,Home & Garden,Seoul,XS,0.25,29.99,11.82,SKU-96129,QualityGoods Corp,No,365
514186,Cycling Helmet Pro,Sports,Berlin,L,2.88,49.99,18.65,SKU-27823,FASTSHIP LTD,1,1811
620226,Webcam HD Premium,Electronics,Ho Chi Minh City,N/A,2.17,124.99,60.44,SKU-52283,PrimeMaterials GmbH,No,1881
130914,Yoga Pants Premium,Apparel,Guangzhou,S,0.79,299.99,79.65,SKU-34850,Global Supply Co.,1,498
501320,Slim Fit Jeans Basic,Apparel,Berlin,XL,3.05,24.99,7.58,SKU-29499,PrimeMaterials GmbH,1,1818
816400,Graphic Tee Plus,Apparel,Mexico City,N/A,4.76,74.99,23.02,SKU-17775,EcoSource LLC,1,168
547389,Spice Rack Premium,Home & Garden,Chicago,XXL,4.89,49.99,15.86,SKU-90906,TechParts Asia,1,461
281201,,Toys & Games,Chennai,M,4.45,74.99,24.86,SKU-56309,fastship ltd,1,419
471136,Slim Fit Jeans Mini,Apparel,Guangzhou,M,4.05,124.99,33.88,SKU-93376,PrimeMaterials GmbH,1,1923
325146,Floral Sundress Pro,Apparel,Tokyo,XXL,1.13,99.99,33.1,SKU-87077,FastShip Ltd,1,1561
296242,Garden Hose Max,Home & Garden,Istanbul,XL,0.87,124.99,45.81,SKU-94453,MegaManufacture Inc,1,875
388339,Webcam HD Ultra,Electronics,,N/A,7.95,74.99,33.2,SKU-33931,TechParts Asia,1,39
393448,Gaming Mouse Elite,Electronics,Shenzhen,One Size,0.97,9.99,4.57,SKU-79745,EcoSource LLC,1,1531
567676,Green Tea Pack Basic,Grocery,Chennai,XL,2.42,59.99,34.31,SKU-45097,MegaManufacture Inc,1,1743
255851,Action Figure Ultra,Toys & Games,Istanbul,,1.24,19.99,6.85,SKU-78699,Global Supply Co.,0,362
136332,Slim Fit Jeans Lite,Apparel,Shanghai,S,2.45,299.99,93.22,SKU-83928,PrimeMaterials GmbH,1,1510
749253,Business Strategy Guide Max,Books,Los Angeles,L,3.27,74.99,27.4,SKU-82827,PrimeMaterials GmbH,1,83
746947,WOOL BLAZER ULTRA,Apparel,Guangzhou,7,2.28,499.99,133.53,SKU-72167,EcoSource LLC,1,1261
357724,Running Shoes Lite,Sports,Istanbul,XL,2.33,34.99,15.86,SKU-40896,ValueChain Partners,1,343
778720,Gaming Mouse Mini,Electronics,Chicago,M,1.94,39.99,16.57,SKU-57285,EcoSource LLC,1,1481
409440,Spice Rack Lite,Home & Garden,Istanbul,N/A,4.93,89.99,31.45,SKU-75802,QualityGoods Corp,1,1729
623125,Puffer Jacket Premium,Apparel,Shenzhen,S,2.43,249.99,80.88,SKU-75385,qualitygoods corp,1,508
532005,Smart Watch Pro,Electronics,Chicago,L,0.4,24.99,11.43,SKU-32891,TECHPARTS ASIA,1,840
677438,Yoga Mat Max,Sports,LOS ANGELES,S,1.17,24.99,10.4,SKU-70106,Global Supply Co.,FALSE,337
602300,Jump Rope Pro,Sports,Detroit,N/A,2.62,399.99,143.84,SKU-32465,MegaManufacture Inc,1,1021
163941,Card Game Basic,Toys & Games,Bangalore,M,1.35,399.99,135.58,SKU-91185,EcoSource LLC,1,873
191982,LED Desk Lamp Ultra,Home & Garden,Chennai,XL,1.09,39.99,14.8,SKU-89650,PrimeMaterials GmbH,1,861
393366,Play-Doh Set Premium,Toys & Games,Guangzhou,M,1.45,89.99,28.75,SKU-34926,TechParts Asia,1,1794
501620,Air Purifier Plus,Home & Garden,Chicago,M,0.11,29.99,10.44,SKU-38175,Global Supply Co.,1,1727
243902,Air Purifier Mini,Home & Garden,Shenzhen,,2.89,399.99,143.74,SKU-92394,,Yes,1820
539599,Puffer Jacket Basic,Apparel,Ho Chi Minh City,L,2.0,39.99,13.04,SKU-54492,Global Supply Co.,1,181
309146,Puffer Jacket Ultra,Apparel,Mexico City,L,4.5,14.99,4.11,SKU-71944,Global Supply Co.,Yes,6
773870,Throw Blanket Plus,Home & Garden,Seoul,L,0.3,29.99,12.0,SKU-99713,Global Supply Co.,FALSE,664
935922,Olive Oil Extra Virgin Pro,Grocery,Bangalore,XL,1.22,29.99,20.52,SKU-92184,FastShip Ltd,FALSE,407
651356,CARD GAME BASIC,Toys & Games,Chennai,S,4.44,499.99,149.39,SKU-12083,PrimeMaterials GmbH,1,1322
361250,Bluetooth Speaker Elite,Electronics,Berlin,M,3.31,14.99,6.48,SKU-31418,PrimeMaterials GmbH,1,261
761393,Remote Control Car Basic,Toys & Games,Mexico City,L,0.11,499.99,152.31,SKU-43414,TechParts Asia,1,1422
941134,Wool Blazer Elite,Apparel,Tokyo,S,0.98,29.99,8.5,SKU-13933,QualityGoods Corp,No,1614
670065,Puffer Jacket Standard,Apparel,Guangzhou,L,4.14,99.99,30.96,SKU-90269,QualityGoods Corp,0,1575
933456,SLIM FIT JEANS PRO,Apparel,Istanbul,XL,4.03,124.99,38.72,SKU-41808,ValueChain Partners,1,474
120478,Cotton Bath Towel Lite,Home & Garden,Shanghai,XS,1.77,39.99,12.3,SKU-85409,EcoSource LLC,1,1212
501078,Oxford Shirt Plus,Apparel,Seoul,M,3.37,14.99,4.74,SKU-75933,TechParts Asia,Yes,1914
919898,Tire Pressure Gauge Lite,Automotive,Tokyo,L,6.28,149.99,82.79,SKU-62544,VALUECHAIN PARTNERS,1,276
848023,Graphic Tee Max,Apparel,Berlin,8,4.53,29.99,9.35,SKU-97291,TechParts Asia,1,1785
476556,Jump Rope Mini,Sports,Bangalore,XL,0.38,99.99,37.72,SKU-65533,EcoSource LLC,1,825
602985,Beanie Hat Lite,Apparel,Chennai,S,4.08,24.99,6.38,SKU-35617,ValueChain Partners,1,1644
670968,Action Figure Standard,Toys & Games,Mexico City,8,0.94,299.99,109.67,SKU-89485,,1,1533
919394,Graphic Tee Max,Apparel,Mexico City,L,2.02,249.99,79.0,SKU-79272,ValueChain Partners,1,95
608223,Throw Blanket Basic,Home & Garden,Shanghai,L,1.04,74.99,27.89,SKU-50414,Global Supply Co.,1,1055
460745,Eye Cream Pro,Beauty,Chennai,8,3.54,19.99,4.31,SKU-60347,Global Supply Co.,1,1291
693128,,Electronics,Berlin,XXL,7.49,9.99,4.52,SKU-47510,ValueChain Partners,Yes,747
626797,ssd 1tb premium,Electronics,Mexico City,,6.13,34.99,15.34,SKU-79955,PrimeMaterials GmbH,1,392
437226,Nail Polish Set Pro,Beauty,Berlin,M,3.52,19.99,5.4,SKU-47486,FastShip Ltd,1,1555
507247,Motor Oil 5W-30 Basic,Automotive,Istanbul,11,10.24,499.99,266.7,SKU-44939,MegaManufacture Inc,1,398
383572,Hydrating Moisturizer Max,Beauty,Bangalore,XS,3.9,39.99,11.35,SKU-27736,MegaManufacture Inc,1,1740
288550,Oxford Shirt Pro,Apparel,GUANGZHOU,,1.27,59.99,20.14,SKU-98778,ValueChain Partners,1,1261
127329,Eyebrow Pencil Elite,Beauty,Seoul,M,2.2,99.99,25.43,SKU-69626,Global Supply Co.,No,1927
434367,Gaming Mouse Plus,Electronics,Ho Chi Minh City,M,3.93,149.99,77.22,SKU-42566,TechParts Asia,1,1556
726121,Cycling Helmet Max,Sports,Tokyo,M,2.21,9.99,3.58,SKU-86747,ValueChain Partners,No,1836
329659,Science Kit Basic,Toys & Games,Chennai,6,3.54,124.99,37.28,SKU-83038,PrimeMaterials GmbH,1,728
130726,USB-C Hub Plus,Electronics,,S,6.35,14.99,5.95,SKU-40476,TechParts Asia,1,994
950069,Jump Rope Lite,Sports,Warsaw,11,3.58,19.99,7.65,SKU-51824,Global Supply Co.,0,1656
916356,JUMP STARTER STANDARD,Automotive,Shanghai,M,8.75,89.99,48.44,SKU-61498,PrimeMaterials GmbH,1,807
394579,Remote Control Car Standard,Toys & Games,Detroit,10,3.34,29.99,10.13,SKU-98740,MegaManufacture Inc,Yes,1373
161437,Nail Polish Set Elite,Beauty,Shenzhen,XL,1.9,14.99,4.06,SKU-55456,TechParts Asia,1,1374
947935,Resistance Bands Basic,Sports,Bangalore,M,4.73,149.99,64.37,SKU-27153,TechParts Asia,1,1797
594596,Memory Foam Pillow Plus,Home & Garden,Chennai,XXL,1.78,124.99,47.61,SKU-41424,Global Supply Co.,1,766
655149,Beanie Hat Mini,Apparel,Mexico City,6,3.05,149.99,40.78,SKU-89011,PrimeMaterials GmbH,1,1034
474795,Webcam HD Plus,Electronics,Chicago,,6.66,19.99,9.04,SKU-20150,ValueChain Partners,TRUE,1087
904092,"Tablet 10"" Premium",Electronics,Guangzhou,S,3.78,49.99,23.93,SKU-82492,QualityGoods Corp,1,1961
712356,Cast Iron Skillet Ultra,Home & Garden,Detroit,L,2.25,124.99,40.91,SKU-82464,EcoSource LLC,FALSE,1145
344068,Dark Chocolate Bar Lite,Grocery,Ho Chi Minh City,XL,1.26,99.99,66.08,SKU-64566,PrimeMaterials GmbH,No,186
267378,Oxford Shirt Basic,Apparel,Los Angeles,XL,2.21,399.99,130.05,SKU-96705,PrimeMaterials GmbH,1,391
204998,Remote Control Car Premium,Toys & Games,Shenzhen,S,1.69,399.99,124.03,SKU-69503,ValueChain Partners,1,199
359896,Motor Oil 5W-30 Plus,Automotive,Los Angeles,S,7.64,299.99,137.3,SKU-63118,TechParts Asia,1,54
788772,Slim Fit Jeans Basic,Apparel,Ho Chi Minh City,S,4.67,39.99,11.05,SKU-31760,TechParts Asia,1,381
352867,4K Smart TV Mini,Electronics,Los Angeles,S,5.01,124.99,62.63,SKU-30384,ValueChain Partners,1,294
379473,Gym Gloves Standard,Sports,Bangalore,10,2.85,124.99,45.3,SKU-72039,EcoSource LLC,Yes,1970
659614,Motor Oil 5W-30 Lite,Automotive,Berlin,S,9.1,34.99,18.14,SKU-42627,ValueChain Partners,1,54
955937,USB-C Hub Elite,Electronics,Mexico City,XL,2.82,499.99,195.63,SKU-53711,QualityGoods Corp,1,1867
929672,"Tablet 10"" Plus",Electronics,Ho Chi Minh City,XS,2.83,499.99,228.54,SKU-39589,QualityGoods Corp,1,642
872863,Car Air Freshener Mini,Automotive,Istanbul,XXL,0.52,249.99,111.54,SKU-40759,EcoSource LLC,1,1450
158624,"Tablet 10"" Elite",Electronics,Shenzhen,XL,1.71,19.99,9.2,SKU-50860,Global Supply Co.,Yes,940
901164,Oxford Shirt Pro,Apparel,Chennai,XL,2.62,149.99,43.21,SKU-10389,TechParts Asia,1,79
330069,Garden Hose Elite,Home & Garden,Ho Chi Minh City,M,0.22,34.99,12.63,SKU-61174,MegaManufacture Inc,1,639
703656,Bluetooth Speaker Max,Electronics,Chennai,S,3.02,299.99,130.72,SKU-92676,Global Supply Co.,0,1512
987624,Slim Fit Jeans Elite,Apparel,Ho Chi Minh City,XXL,2.97,249.99,82.97,SKU-30714,Global Supply Co.,1,1754
936124,Floral Sundress Elite,Apparel,Mexico City,,0.71,14.99,4.84,SKU-17408,PrimeMaterials GmbH,1,1295
507290,Science Kit Plus,Toys & Games,Los Angeles,M,0.83,59.99,23.17,SKU-23678,ValueChain Partners,1,1284
472039,Leather Belt Pro,Apparel,Shanghai,XS,3.88,124.99,34.37,SKU-63872,QualityGoods Corp,0,1274
979988,Puffer Jacket Standard,Apparel,Chennai,One Size,3.78,149.99,40.26,SKU-65591,TechParts Asia,0,295
986278,USB-C Hub Pro,Electronics,Shenzhen,,1.27,99.99,45.77,SKU-35484,PrimeMaterials GmbH,1,1995
282150,Remote Control Car Plus,Toys & Games,Detroit,S,0.62,89.99,35.02,SKU-42223,QualityGoods Corp,1,1858
284654,Resistance Bands Mini,Sports,Mexico City,XXL,1.07,499.99,176.63,SKU-45411,PrimeMaterials GmbH,1,738
348041,4K Smart TV Premium,Electronics,Bangalore,L,2.28,74.99,31.05,SKU-17746,FastShip Ltd,Yes,172
721301,Resistance Bands Lite,Sports,Ho Chi Minh City,XL,3.63,399.99,171.8,SKU-25294,QualityGoods Corp,1,898
433451,Beanie Hat Elite,Apparel,Guangzhou,XL,4.05,19.99,5.93,SKU-44315,TechParts Asia,1,1276
945372,Gaming Mouse Elite,Electronics,Berlin,12,4.41,249.99,115.99,SKU-27457,ValueChain Partners,0,1950
873959,USB-C Hub Premium,Electronics,Seoul,S,5.38,399.99,184.95,SKU-22041,Global Supply Co.,1,535
831514,Jump Rope Ultra,Sports,Berlin,S,2.65,149.99,58.42,SKU-59073,ValueChain Partners,1,1512
476211,Science Kit Ultra,Toys & Games,Bangalore,L,1.62,299.99,111.48,SKU-62213,MegaManufacture Inc,1,1820
720298,Cast Iron Skillet Premium,Home & Garden,Ho Chi Minh City,S,2.89,29.99,11.61,SKU-35722,FastShip Ltd,FALSE,1149
129576,Wireless Headphones Pro,Electronics,Warsaw,6,3.91,299.99,151.51,SKU-43479,ValueChain Partners,1,767
837623,Organic Coffee Beans Pro,Grocery,Seoul,XXL,0.39,149.99,77.75,SKU-55006,ValueChain Partners,Yes,438
834591,Hydrating Moisturizer Premium,Beauty,Detroit,L,3.88,19.99,5.08,SKU-33206,Global Supply Co.,No,1312
468765,USB-C Hub Mini,Electronics,Bangalore,XS,1.45,199.99,77.59,SKU-64473,EcoSource LLC,1,1202
695225,Foam Roller Mini,Sports,SHENZHEN,M,3.92,99.99,44.81,SKU-37758,MegaManufacture Inc,1,1103
690984,Remote Control Car Plus,Toys & Games,Guangzhou,XL,0.26,299.99,102.77,SKU-62579,ValueChain Partners,No,96
249005,USB-C Hub Mini,Electronics,Bangalore,XS,6.24,299.99,151.22,SKU-32456,EcoSource LLC,1,713
690462,Facial Cleanser Ultra,Beauty,Mexico City,L,4.32,499.99,113.29,SKU-79229,QualityGoods Corp,0,29
297377,Floral Sundress Standard,Apparel,Shanghai,XXL,0.52,39.99,10.78,SKU-82955,QualityGoods Corp,1,993
977340,Graphic Tee Max,Apparel,Chennai,N/A,2.64,29.99,10.1,SKU-64996,MegaManufacture Inc,FALSE,1596
949767,,Home & Garden,Tokyo,L,0.88,14.99,5.94,SKU-33848,MegaManufacture Inc,1,1467
616137,Wireless Headphones Ultra,Electronics,Ho Chi Minh City,L,6.86,249.99,121.5,SKU-38462,ValueChain Partners,1,1698
668458,Beanie Hat Premium,Apparel,Shanghai,M,4.18,124.99,34.37,SKU-35553,Global Supply Co.,1,1286
424065,Bluetooth Speaker Elite,Electronics,Mexico City,XS,2.88,89.99,36.51,SKU-57767,FastShip Ltd,1,1413
284084,Slim Fit Jeans Basic,Apparel,Shanghai,L,4.39,39.99,12.89,SKU-70210,FastShip Ltd,1,654
614259,Protein Shaker Elite,Sports,Seoul,L,3.71,19.99,8.32,SKU-14214,QualityGoods Corp,Yes,863
139807,Indoor Plant Pot Elite,Home & Garden,Los Angeles,,1.01,34.99,13.61,SKU-47134,PrimeMaterials GmbH,0,1089
194641,Floral Sundress Mini,Apparel,Shenzhen,XL,1.58,29.99,8.39,SKU-46167,ValueChain Partners,1,735
158896,SSD 1TB Ultra,Electronics,Shanghai,M,4.01,9.99,4.22,SKU-44910,MegaManufacture Inc,1,1755
343923,Poetry Collection Lite,Books,Chicago,L,2.99,9.99,4.27,SKU-57684,MegaManufacture Inc,1,852
730889,Facial Cleanser Max,Beauty,Chennai,XL,3.93,399.99,93.03,SKU-57588,QualityGoods Corp,No,1808
329437,Garden Hose Basic,Home & Garden,mexico city,L,1.21,19.99,6.92,SKU-25360,ValueChain Partners,1,530
120896,STEERING WHEEL COVER BASIC,Automotive,Los Angeles,XXL,3.29,499.99,251.51,SKU-95512,,1,1293
652021,LED Desk Lamp Ultra,Home & Garden,Chicago,N/A,2.46,74.99,27.58,SKU-50171,MegaManufacture Inc,1,1072
601207,,Apparel,Shanghai,XL,0.87,89.99,25.74,SKU-36658,FastShip Ltd,1,1842
100716,"Tablet 10"" Basic",Electronics,Guangzhou,XS,1.69,49.99,24.91,SKU-45506,QualityGoods Corp,1,1057
447848,Stainless Steel Pan Elite,Home & Garden,Detroit,M,2.92,89.99,30.57,SKU-48075,MegaManufacture Inc,0,239
743966,Beanie Hat Lite,Apparel,Tokyo,M,3.73,29.99,7.76,SKU-29306,TechParts Asia,1,595
311250,Floral Sundress Ultra,Apparel,Mexico City,M,0.41,24.99,6.52,SKU-21016,PrimeMaterials GmbH,1,1940
945619,Setting Spray Mini,Beauty,Tokyo,L,4.83,124.99,35.67,SKU-20157,Global Supply Co.,No,687
236828,Webcam HD Mini,Electronics,Istanbul,L,6.61,34.99,16.32,SKU-23795,MegaManufacture Inc,1,1858
457311,Graphic Tee Pro,Apparel,HO CHI MINH CITY,One Size,1.69,14.99,4.48,SKU-71235,EcoSource LLC,TRUE,313
851763,Graphic Novel Vol.1 Plus,Books,Warsaw,L,3.43,34.99,15.55,SKU-54503,PrimeMaterials GmbH,1,845
286080,Oxford Shirt Mini,Apparel,Chicago,12,0.32,74.99,23.96,SKU-44752,FastShip Ltd,1,1172
941403,Floral Sundress Plus,Apparel,Chicago,L,0.51,24.99,6.78,SKU-85479,EcoSource LLC,TRUE,1818
985296,Slim Fit Jeans Premium,Apparel,Guangzhou,XL,0.48,249.99,63.91,SKU-44731,ValueChain Partners,Yes,1478
439307,Hydrating Moisturizer Standard,Beauty,istanbul,L,2.95,74.99,21.46,SKU-48407,Global Supply Co.,0,1001
162448,Matte Lipstick Max,Beauty,Guangzhou,L,4.49,9.99,2.59,SKU-84400,Global Supply Co.,No,156
122977,Oxford Shirt Standard,Apparel,Chennai,XXL,2.82,124.99,37.24,SKU-53574,TechParts Asia,1,904
254887,Building Blocks Mini,Toys & Games,Istanbul,M,3.06,149.99,59.5,SKU-72659,,1,1255
715104,Data Science Handbook Premium,Books,Shanghai,M,1.8,99.99,38.43,SKU-94088,Global Supply Co.,1,1230
838927,Wireless Headphones Plus,Electronics,HO CHI MINH CITY,,2.39,124.99,60.0,SKU-47856,megamanufacture inc,1,171
248533,Bluetooth Speaker Elite,Electronics,Los Angeles,,6.21,9.99,4.72,SKU-31849,FastShip Ltd,1,1435
911982,Almond Butter Lite,Grocery,Warsaw,S,1.85,149.99,94.77,SKU-20623,PrimeMaterials GmbH,1,1189
216308,Garden Hose Ultra,Home & Garden,Guangzhou,L,0.6,49.99,18.43,SKU-92808,FastShip Ltd,1,1806
987599,Leather Belt Ultra,Apparel,Tokyo,M,5.0,149.99,38.39,SKU-82641,QualityGoods Corp,1,1550
651860,Wireless Headphones Mini,Electronics,Shenzhen,M,4.26,9.99,4.93,SKU-79661,PrimeMaterials GmbH,TRUE,1949
482614,Setting Spray Mini,Beauty,Detroit,S,3.41,299.99,84.51,SKU-49227,ValueChain Partners,1,504
176054,LED Desk Lamp Max,Home & Garden,Chicago,N/A,4.75,249.99,86.17,SKU-33544,TechParts Asia,1,543
491738,Jump Rope Plus,Sports,Ho Chi Minh City,XXL,1.88,99.99,40.72,SKU-91980,EcoSource LLC,TRUE,1575
838761,Hydrating Moisturizer Elite,Beauty,Istanbul,M,3.7,29.99,7.1,SKU-49355,TechParts Asia,1,1099
794303,Oxford Shirt Lite,Apparel,Berlin,M,1.82,399.99,130.26,SKU-59619,QualityGoods Corp,1,1235
514812,Card Game Max,Toys & Games,Mexico City,L,1.59,24.99,9.37,SKU-41147,TechParts Asia,0,602
714483,Beanie Hat Plus,Apparel,Berlin,L,1.09,89.99,28.93,SKU-76278,Global Supply Co.,Yes,1793
205939,FLORAL SUNDRESS PLUS,Apparel,Shenzhen,XL,4.12,49.99,16.05,SKU-24373,ValueChain Partners,1,1768
452909,Yoga Pants Standard,Apparel,Guangzhou,N/A,1.36,59.99,16.48,SKU-58114,QualityGoods Corp,No,1045
416423,Mechanical Keyboard Standard,Electronics,Seoul,S,6.29,74.99,29.82,SKU-19777,EcoSource LLC,0,153
438273,Graphic Tee Mini,Apparel,Warsaw,S,4.99,39.99,11.32,SKU-31157,PrimeMaterials GmbH,1,423
243079,Eyebrow Pencil Ultra,Beauty,Seoul,XS,1.7,499.99,127.82,SKU-91794,FastShip Ltd,1,647
265154,Cast Iron Skillet Lite,Home & Garden,Detroit,L,2.17,9.99,3.39,SKU-24580,Global Supply Co.,0,291
867926,,Electronics,Guangzhou,XL,3.14,29.99,12.48,SKU-26124,Global Supply Co.,1,1433
558089,Cycling Helmet Basic,Sports,Detroit,L,1.91,34.99,11.99,SKU-63460,ValueChain Partners,1,612
930307,Stuffed Animal Pro,Toys & Games,Shenzhen,XL,1.89,99.99,31.02,SKU-45797,QualityGoods Corp,1,592
770318,Building Blocks Pro,Toys & Games,Chennai,S,4.16,99.99,30.85,SKU-74371,QualityGoods Corp,1,1144
610866,Eyebrow Pencil Ultra,Beauty,tokyo,S,1.63,149.99,42.63,SKU-94106,PrimeMaterials GmbH,1,1534
780714,Graphic Tee Elite,Apparel,Los Angeles,S,1.25,39.99,13.0,SKU-90013,EcoSource LLC,0,646
432695,Cycling Helmet Standard,Sports,Seoul,XL,2.17,149.99,53.21,SKU-32759,ValueChain Partners,1,1535
282664,Beanie Hat Plus,Apparel,Ho Chi Minh City,M,3.53,249.99,74.26,SKU-42987,TechParts Asia,1,384
841535,Jump Rope Lite,Sports,Seoul,M,0.31,59.99,25.11,SKU-96589,EcoSource LLC,1,730
689275,LED Desk Lamp Plus,Home & Garden,Shenzhen,L,1.93,14.99,5.97,SKU-60776,EcoSource LLC,1,233
827250,Granola Mix Mini,Grocery,Chicago,M,0.19,299.99,167.52,SKU-47784,FastShip Ltd,0,217
743520,Charm Pendant Premium,Jewelry,Mexico City,L,1.3,24.99,4.64,SKU-33335,PrimeMaterials GmbH,0,1439
925220,Smart Watch Mini,Electronics,Chennai,XXL,4.94,149.99,68.88,SKU-86891,FastShip Ltd,1,1485
474158,Webcam HD Premium,Electronics,Ho Chi Minh City,XXL,1.72,149.99,74.73,SKU-88149,TechParts Asia,1,1362
334081,Jump Rope Plus,Sports,Tokyo,L,3.07,199.99,74.71,SKU-75681,Global Supply Co.,1,1800
797860,Oxford Shirt Standard,Apparel,Los Angeles,L,2.57,99.99,26.63,SKU-67954,Global Supply Co.,1,1770
717558,Puzzle 1000pc Lite,Toys & Games,Detroit,XXL,1.16,124.99,40.68,SKU-32744,PrimeMaterials GmbH,1,1594
